0,0.0,0.0,0.20078740157480315,-0.051181102362204724,0.3661417322834646,-0.18110236220472442,0.484251968503937,-0.30708661417322836,0.594488188976378,-0.38188976377952755,0.2637795275590551,-0.46062992125984253,0.3425196850393701,-0.65748031496063,0.3937007874015748,-0.7834645669291339,0.42913385826771655,-0.9015748031496063,0.14960629921259844,-0.5,0.1968503937007874,-0.7244094488188977,0.23228346456692914,-0.8740157480314961,0.2559055118110236,-1.0,0.03543307086614173,-0.4881889763779528,0.031496062992125984,-0.7047244094488189,0.03543307086614173,-0.8503937007874016,0.03937007874015748,-0.9763779527559056,-0.07480314960629922,-0.42913385826771655,-0.14566929133858267,-0.5787401574803149,-0.18503937007874016,-0.6850393700787402,-0.2204724409448819,-0.7874015748031497
0,0.0,0.0,0.39420289855072466,-0.04927536231884058,0.7652173913043478,-0.336231884057971,0.9478260869565217,-0.6318840579710145,0.9536231884057971,-0.8956521739130435,0.6434782608695652,-0.7768115942028986,0.8260869565217391,-0.936231884057971,0.7101449275362319,-0.6376811594202898,0.6057971014492753,-0.5565217391304348,0.4289855072463768,-0.8347826086956521,0.6289855072463768,-1.0,0.5043478260869565,-0.6260869565217392,0.4,-0.6173913043478261,0.2028985507246377,-0.8666666666666667,0.42318840579710143,-1.0,0.336231884057971,-0.6492753623188405,0.20579710144927535,-0.6376811594202898,-0.04057971014492753,-0.8985507246376812,0.1855072463768116,-0.9739130434782609,0.1536231884057971,-0.7188405797101449,0.04057971014492753,-0.7014492753623188
1,0.0,0.0,-0.34513274336283184,-0.17699115044247787,-0.6253687315634219,-0.471976401179941,-0.7610619469026548,-0.7345132743362832,-0.7463126843657817,-0.9705014749262537,-0.3274336283185841,-0.967551622418879,-0.6548672566371682,-1.0,-0.5870206489675516,-0.696165191740413,-0.44542772861356933,-0.616519174041298,-0.13274336283185842,-1.0,-0.5309734513274337,-0.9941002949852508,-0.4365781710914454,-0.6283185840707964,-0.28023598820059,-0.6342182890855457,0.032448377581120944,-0.9734513274336283,-0.35103244837758113,-0.9469026548672567,-0.28023598820059,-0.6135693215339233,-0.11799410029498525,-0.6224188790560472,0.20648967551622419,-0.9144542772861357,-0.1415929203539823,-0.887905604719764,-0.11799410029498525,-0.6637168141592921,0.02359882005899705,-0.672566371681416
1,0.0,0.0,0.39473684210526316,-0.05555555555555555,0.7280701754385965,-0.3508771929824561,0.8567251461988304,-0.6754385964912281,0.8654970760233918,-0.9444444444444444,0.5409356725146199,-0.8070175438596491,0.6695906432748538,-0.9766081871345029,0.5994152046783626,-0.6578947368421053,0.5146198830409356,-0.543859649122807,0.3128654970760234,-0.8391812865497076,0.45321637426900585,-1.0,0.38011695906432746,-0.6023391812865497,0.2894736842105263,-0.564327485380117,0.0847953216374269,-0.8362573099415205,0.23391812865497075,-0.9766081871345029,0.19005847953216373,-0.6140350877192983,0.09064327485380116,-0.5730994152046783,-0.1608187134502924,-0.8216374269005848,0.0,-0.9269005847953217,0.0029239766081871343,-0.6666666666666666,-0.0847953216374269,-0.6228070175438597
2,0.0,0.0,-0.2376068376068376,-0.041025641025641026,-0.4341880341880342,-0.18461538461538463,-0.5418803418803418,-0.3247863247863248,-0.6461538461538462,-0.40854700854700854,-0.3658119658119658,-0.5282051282051282,-0.5264957264957265,-0.6735042735042736,-0.6444444444444445,-0.770940170940171,-0.7418803418803419,-0.8478632478632478,-0.26153846153846155,-0.5948717948717949,-0.39145299145299145,-0.7760683760683761,-0.5025641025641026,-0.8888888888888888,-0.6085470085470085,-0.9658119658119658,-0.13333333333333333,-0.6188034188034188,-0.23076923076923078,-0.8205128205128205,-0.3162393162393162,-0.9333333333333333,-0.39658119658119656,-1.0,0.023931623931623933,-0.6102564102564103,-0.005128205128205128,-0.8102564102564103,-0.06495726495726496,-0.9042735042735043,-0.1282051282051282,-0.9606837606837607
2,0.0,0.0,0.29559748427672955,-0.041928721174004195,0.5366876310272537,-0.2389937106918239,0.6729559748427673,-0.4339622641509434,0.7714884696016772,-0.5786163522012578,0.4276729559748428,-0.5932914046121593,0.5324947589098532,-0.8176100628930818,0.6226415094339622,-0.909853249475891,0.6981132075471698,-0.949685534591195,0.2914046121593291,-0.6624737945492662,0.3836477987421384,-0.9287211740041929,0.4968553459119497,-1.0,0.5807127882599581,-0.9664570230607966,0.13626834381551362,-0.6813417190775681,0.20545073375262055,-0.9517819706498952,0.29979035639413,-0.989517819706499,0.3731656184486373,-0.9161425576519916,-0.03773584905660377,-0.6645702306079665,0.0041928721174004195,-0.8909853249475891,0.10062893081761007,-0.9412997903563941,0.1928721174004193,-0.9035639412997903
1,0.0,0.0,0.17647058823529413,0.18382352941176472,0.22058823529411764,0.39705882352941174,0.17647058823529413,0.5808823529411765,0.10294117647058823,0.6911764705882353,0.19117647058823528,0.5220588235294118,0.14705882352941177,0.7720588235294118,0.125,0.9117647058823529,0.11764705882352941,1.0,0.051470588235294115,0.5073529411764706,0.022058823529411766,0.7720588235294118,0.014705882352941176,0.9117647058823529,0.007352941176470588,1.0,-0.07352941176470588,0.47794117647058826,-0.08823529411764706,0.6544117647058824,-0.0661764705882353,0.6323529411764706,-0.051470588235294115,0.5661764705882353,-0.19117647058823528,0.41911764705882354,-0.17647058823529413,0.5808823529411765,-0.14705882352941177,0.5661764705882353,-0.13970588235294118,0.5073529411764706
1,0.0,0.0,0.1497584541062802,-0.391304347826087,0.057971014492753624,-0.6570048309178744,-0.14492753623188406,-0.7536231884057971,-0.32367149758454106,-0.7439613526570048,-0.30434782608695654,-1.0,-0.3719806763285024,-0.9468599033816425,-0.30917874396135264,-0.8019323671497585,-0.22705314009661837,-0.6811594202898551,-0.5603864734299517,-0.8695652173913043,-0.5748792270531401,-0.7729468599033816,-0.4830917874396135,-0.6135265700483091,-0.3864734299516908,-0.5169082125603864,-0.7342995169082126,-0.6763285024154589,-0.7101449275362319,-0.5845410628019324,-0.6038647342995169,-0.46859903381642515,-0.4975845410628019,-0.40096618357487923,-0.8647342995169082,-0.463768115942029,-0.8164251207729468,-0.40096618357487923,-0.714975845410628,-0.3140096618357488,-0.6280193236714976,-0.27053140096618356
0,0.0,0.0,0.152,0.176,0.216,0.392,0.208,0.584,0.152,0.712,0.248,0.512,0.208,0.8,0.184,0.928,0.184,1.0,0.144,0.52,0.12,0.824,0.096,0.896,0.088,0.92,0.04,0.512,0.024,0.76,0.008,0.752,0.008,0.704,-0.08,0.48,-0.064,0.68,-0.064,0.68,-0.064,0.64
0,0.0,0.0,0.16,-0.2866666666666667,0.17,-0.5566666666666666,0.13666666666666666,-0.78,0.13,-0.9633333333333334,-0.21666666666666667,-0.6233333333333333,-0.23,-0.8533333333333334,-0.17666666666666667,-0.9466666666666667,-0.13,-1.0,-0.33,-0.5133333333333333,-0.3333333333333333,-0.74,-0.25333333333333335,-0.8333333333333334,-0.17,-0.8733333333333333,-0.37333333333333335,-0.3933333333333333,-0.36,-0.6,-0.30333333333333334,-0.7066666666666667,-0.23666666666666666,-0.7533333333333333,-0.37,-0.29,-0.3566666666666667,-0.4633333333333333,-0.30333333333333334,-0.5533333333333333,-0.23666666666666666,-0.6033333333333334
